aX,aY,aZ,gX,gY,gZ
0.699,-0.205,0.896,-1.16,16.113,12.512
0.587,-0.239,0.882,-5.127,13.306,12.451
0.565,-0.263,0.802,-8.911,12.146,9.277
0.531,-0.3,0.82,-11.23,13.184,2.563
0.523,-0.308,0.857,-12.878,16.418,-1.831
0.562,-0.279,0.898,-13.428,22.461,-4.822
0.507,-0.322,0.921,-13.611,28.198,-10.01
0.577,-0.339,0.937,-13.245,31.677,-14.221
0.61,-0.341,0.928,-12.573,32.959,-21.057
0.583,-0.372,0.911,-14.404,31.311,-28.87
0.563,-0.385,0.924,-16.052,29.175,-34.241
0.491,-0.374,0.923,-16.052,26.978,-39.307
0.435,-0.406,0.928,-16.541,23.071,-41.992
0.357,-0.415,0.987,-15.381,15.808,-42.114
0.263,-0.369,1.051,-12.268,5.737,-41.199
0.172,-0.354,1.078,-9.033,-3.235,-39.978
0.129,-0.37,1.076,-5.493,-7.141,-39.185
0.117,-0.384,1.052,-1.221,-5.066,-38.391
0.113,-0.388,1.015,2.625,-0.488,-37.048
0.155,-0.4,0.972,5.249,4.089,-35.156
0.187,-0.401,0.944,7.751,6.47,-31.799
0.174,-0.361,0.943,9.521,2.869,-27.039
0.055,-0.343,0.914,11.169,-4.395,-21.912
0.004,-0.374,0.871,11.353,-7.568,-16.785
0.066,-0.422,0.839,12.573,-0.549,-13.977
0.213,-0.415,0.811,13.855,10.498,-13.916
0.281,-0.376,0.811,14.343,14.038,-12.634
0.262,-0.34,0.811,13.916,5.798,-6.287
0.209,-0.334,0.803,13.306,-7.874,0.488
0.201,-0.319,0.796,12.512,-23.254,3.967
0.234,-0.29,0.787,11.658,-36.804,5.92
0.237,-0.256,0.831,11.169,-46.875,9.888
0.203,-0.208,0.892,11.292,-51.88,15.32
0.161,-0.178,0.921,12.268,-49.683,19.043
0.123,-0.176,0.914,13.184,-39.368,19.958
0.172,-0.175,0.92,15.198,-24.902,20.874
0.323,-0.16,0.909,17.029,-13.062,21.667
0.474,-0.137,0.898,17.151,-8.301,23.193
0.565,-0.123,0.867,16.357,-9.277,25.085
0.623,-0.123,0.834,15.076,-12.39,25.452
0.624,-0.143,0.824,12.878,-15.991,25.696
0.538,-0.176,0.767,9.155,-20.386,28.198
0.4,-0.201,0.7,4.822,-24.17,30.334
0.413,-0.18,0.679,0.244,-19.104,26.428
0.546,-0.171,0.685,-2.502,-3.296,16.968
0.594,-0.2,0.681,-5.798,12.329,10.681
0.606,-0.21,0.698,-10.376,18.555,10.376
0.671,-0.232,0.746,-13.611,18.677,8.85
0.709,-0.271,0.814,-17.273,15.991,2.869
0.659,-0.29,0.845,-22.278,11.719,-2.197
0.534,-0.356,0.823,-27.161,9.033,-4.517
0.431,-0.404,0.919,-29.053,11.841,-6.042
0.449,-0.35,0.96,-27.649,22.278,-11.963
0.446,-0.326,0.98,-25.94,37.598,-22.888
0.422,-0.382,0.986,-23.682,49.011,-28.809
0.466,-0.417,1.002,-19.592,52.917,-28.625
0.439,-0.431,1.013,-16.968,47.913,-29.419
0.369,-0.443,1.046,-16.235,36.743,-30.701
0.301,-0.433,1.093,-14.832,25.818,-31.372
0.223,-0.416,1.138,-11.597,17.761,-31.067
0.145,-0.415,1.154,-6.348,11.353,-30.029
0.084,-0.405,1.133,-0.793,6.836,-27.283
0.081,-0.428,1.091,4.395,5.188,-24.231
0.103,-0.45,1.047,8.667,5.554,-22.339
0.102,-0.443,0.995,11.719,4.639,-20.569
0.105,-0.441,0.918,13.367,2.625,-17.517
0.102,-0.442,0.855,14.343,-0.427,-13.428
0.084,-0.426,0.818,14.709,-3.052,-10.315
0.101,-0.406,0.794,14.465,-4.272,-7.263
0.172,-0.419,0.793,14.771,-4.822,-3.54
0.248,-0.43,0.805,15.442,-7.446,-0.122
0.305,-0.409,0.815,14.771,-17.212,3.174
0.333,-0.397,0.847,13.855,-34.912,7.812
0.31,-0.358,0.908,12.573,-54.688,13.306
0.275,-0.305,0.973,11.902,-68.604,15.747
0.244,-0.255,1.015,12.756,-71.655,16.113
0.216,-0.221,1.036,14.709,-66.162,16.907
0.169,-0.195,1.022,17.456,-53.65,18.494
0.157,-0.195,0.971,20.142,-34.485,19.531
0.236,-0.189,0.915,22.339,-12.878,18.799
0.418,-0.161,0.882,24.353,0.183,18.494
0.563,-0.143,0.868,24.597,-3.784,21.301
0.574,-0.135,0.798,22.034,-20.935,27.039
0.473,-0.157,0.702,16.907,-38.147,30.884
0.362,-0.184,0.657,10.254,-40.955,28.076
0.345,-0.12,0.679,4.272,-27.954,24.17
0.292,-0.103,0.64,0.488,-10.986,24.719
0.325,-0.149,0.625,-3.906,0.61,27.771
0.425,-0.203,0.66,-8.484,10.742,26.184
0.578,-0.188,0.708,-12.207,20.081,18.982
0.672,-0.222,0.741,-15.564,22.522,13.794
0.656,-0.283,0.793,-19.409,19.47,13.672
0.614,-0.34,0.851,-22.217,20.63,10.437
0.615,-0.364,0.886,-23.682,27.344,2.136
0.591,-0.362,0.888,-26.062,32.41,-4.639
0.55,-0.41,0.911,-27.527,32.593,-8.057
0.522,-0.449,0.972,-27.588,31.372,-12.146
0.496,-0.436,1.025,-27.344,30.09,-19.592
0.453,-0.446,1.047,-26.184,27.954,-26.489
0.368,-0.457,1.085,-23.499,24.536,-28.992
0.279,-0.445,1.114,-18.616,20.813,-29.846
0.208,-0.445,1.109,-13.916,19.287,-31.86
0.179,-0.427,1.088,-9.888,21.667,-33.936
0.181,-0.412,1.05,-6.104,26.184,-35.828
0.194,-0.423,0.988,-2.563,29.541,-36.316
0.203,-0.449,0.918,-0.122,30.701,-35.706
0.213,-0.47,0.862,1.099,28.503,-34.607
0.205,-0.448,0.873,2.197,20.325,-31.372
0.078,-0.401,0.889,3.113,6.836,-25.024
0.014,-0.41,0.879,4.211,-4.517,-18.188
0.084,-0.483,0.837,6.47,-6.348,-14.526
0.181,-0.483,0.815,8.057,-2.747,-14.954
0.2,-0.415,0.84,8.057,-3.479,-13.123
0.19,-0.352,0.876,8.545,-11.719,-5.676
0.182,-0.323,0.908,8.911,-23.01,2.686
0.193,-0.304,0.917,8.667,-32.898,6.409
0.26,-0.277,0.934,8.85,-39.917,7.019
0.242,-0.198,0.974,9.399,-42.114,9.888
0.15,-0.151,0.99,11.414,-39.856,15.137
0.089,-0.145,0.981,14.832,-33.264,18.738
0.129,-0.16,0.952,17.273,-24.597,21.851
0.229,-0.163,0.886,17.883,-20.447,25.085
0.302,-0.157,0.814,17.09,-24.78,29.358
0.293,-0.123,0.783,14.343,-31.189,33.569
0.392,-0.084,0.778,10.437,-30.457,33.936
0.559,-0.036,0.838,6.897,-20.752,29.358
0.62,-0.039,0.859,4.822,-10.315,27.771
0.544,-0.069,0.837,3.052,-6.47,32.532
0.431,-0.086,0.833,-0.244,-5.188,35.95
0.494,-0.089,0.79,-2.686,-2.136,31.616
0.501,-0.103,0.739,-6.104,-0.061,24.719
0.519,-0.117,0.749,-9.521,0.0,22.034
0.554,-0.138,0.761,-11.414,4.517,20.325
0.56,-0.171,0.775,-14.099,11.841,17.212
0.547,-0.202,0.778,-16.663,18.494,14.282
0.531,-0.263,0.75,-19.653,25.818,11.23
0.531,-0.376,0.772,-22.4,33.752,7.263
0.59,-0.391,0.852,-23.865,40.161,3.723
0.621,-0.382,0.911,-24.17,43.884,-1.831
0.565,-0.433,0.967,-24.109,44.495,-6.714
0.553,-0.461,1.014,-23.682,43.03,-10.193
0.484,-0.463,1.06,-22.583,39.124,-15.564
0.414,-0.495,1.109,-20.569,31.372,-19.775
0.374,-0.499,1.177,-16.541,21.179,-20.691
0.276,-0.448,1.17,-12.024,15.137,-22.522
0.243,-0.466,1.101,-7.629,17.639,-26.306
0.241,-0.473,1.089,-3.723,25.208,-29.785
0.206,-0.439,1.103,0.366,30.823,-29.846
0.164,-0.416,1.085,4.944,31.677,-27.405
0.153,-0.421,1.031,8.545,28.625,-24.78
0.159,-0.439,0.963,11.169,23.437,-23.193
0.16,-0.45,0.875,12.268,16.357,-21.912
0.156,-0.447,0.804,12.146,10.315,-19.47
0.186,-0.44,0.767,11.658,6.836,-16.418
0.226,-0.448,0.751,11.78,4.578,-14.221
0.234,-0.423,0.765,10.437,-0.549,-11.414
0.245,-0.378,0.79,8.362,-10.864,-7.263
0.237,-0.329,0.826,6.714,-26.55,-2.502
0.224,-0.277,0.88,5.249,-43.823,1.953
0.199,-0.224,0.969,4.456,-56.946,5.31
0.214,-0.174,1.042,5.188,-60.486,7.324
0.234,-0.142,1.085,7.568,-54.382,8.179
0.284,-0.12,1.091,10.864,-43.701,10.01
0.338,-0.123,1.051,14.709,-32.532,12.451
0.398,-0.139,0.998,17.944,-23.926,14.404
0.445,-0.145,0.954,20.264,-19.165,15.625
0.443,-0.145,0.882,21.057,-20.752,17.7
0.428,-0.145,0.853,20.813,-27.893,21.484
0.351,-0.148,0.828,20.081,-37.598,26.55
0.256,-0.17,0.756,18.982,-48.767,32.898
0.126,-0.205,0.658,15.198,-56.763,37.476
0.073,-0.2,0.658,10.376,-51.819,37.354
0.201,-0.156,0.698,6.165,-33.752,33.875
0.242,-0.104,0.727,2.808,-12.329,33.02
0.282,-0.103,0.659,-0.061,2.075,36.804
0.338,-0.167,0.621,-3.784,14.465,38.94
0.537,-0.197,0.667,-7.629,29.724,34.851
0.695,-0.168,0.716,-11.169,40.955,28.381
0.743,-0.15,0.758,-15.442,39.001,26.306
0.697,-0.208,0.746,-20.081,29.358,26.917
0.595,-0.302,0.714,-25.757,21.851,24.109
0.622,-0.355,0.776,-29.541,19.836,16.663
0.635,-0.351,0.834,-31.799,22.705,7.263
0.603,-0.376,0.899,-32.837,25.085,0.977
0.594,-0.419,0.944,-33.203,26.367,-1.099
0.562,-0.442,0.965,-33.081,28.32,-4.272
0.504,-0.439,0.992,-33.203,31.372,-10.254
0.474,-0.447,1.046,-31.799,34.851,-16.052
0.434,-0.442,1.112,-28.137,36.011,-19.348
0.37,-0.448,1.182,-22.461,31.006,-19.836
0.274,-0.435,1.194,-16.357,20.142,-18.372
0.227,-0.425,1.161,-10.62,10.376,-18.311
0.197,-0.417,1.115,-5.737,7.019,-21.118
0.181,-0.411,1.043,-2.38,10.498,-24.841
0.201,-0.442,0.952,-0.183,18.188,-26.733
0.246,-0.476,0.89,0.793,25.635,-27.222
0.232,-0.468,0.861,1.038,28.748,-27.222
0.207,-0.428,0.855,0.122,25.757,-26.001
0.208,-0.424,0.837,-0.366,18.86,-22.034
0.237,-0.435,0.832,-0.793,10.437,-17.639
0.261,-0.417,0.86,-1.282,3.357,-16.052
0.283,-0.325,0.918,-2.258,-4.517,-16.296
0.262,-0.239,0.99,-1.465,-16.724,-14.526
0.183,-0.175,1.068,0.671,-32.837,-8.728
0.159,-0.165,1.118,4.089,-44.678,-2.869
0.227,-0.178,1.119,8.911,-46.631,-0.427
0.283,-0.177,1.129,14.587,-41.077,0.244
0.276,-0.145,1.124,19.47,-33.875,1.526
0.266,-0.14,1.082,24.658,-28.259,5.859
0.305,-0.171,1.013,29.297,-24.597,10.925
0.37,-0.195,0.942,31.799,-24.414,13.855
0.384,-0.199,0.872,32.593,-28.931,15.869
0.321,-0.197,0.79,32.043,-37.17,20.264
0.216,-0.202,0.702,29.602,-44.312,25.391
0.141,-0.149,0.678,25.024,-44.8,26.611
0.253,-0.104,0.711,20.569,-37.476,25.146
0.321,-0.103,0.74,18.005,-30.701,26.306
0.343,-0.087,0.719,14.343,-30.518,31.738
0.392,-0.097,0.687,9.827,-28.625,33.875
0.443,-0.094,0.698,4.517,-15.381,28.503
0.593,-0.066,0.725,0.427,3.601,20.508
0.74,-0.023,0.749,-2.197,17.395,15.869
0.766,-0.062,0.753,-5.432,17.334,16.174
0.646,-0.149,0.716,-11.169,9.216,17.212
0.59,-0.195,0.717,-18.127,4.639,13.489
0.607,-0.198,0.756,-21.729,8.667,4.944
0.59,-0.19,0.808,-23.499,15.381,-1.465
0.519,-0.219,0.828,-24.963,20.752,-2.502
0.487,-0.291,0.791,-26.367,29.846,-3.723
0.487,-0.39,0.779,-28.564,42.664,-9.705
0.559,-0.464,0.821,-29.785,53.589,-16.052
0.64,-0.44,0.889,-30.518,57.617,-18.494
0.58,-0.431,0.984,-31.433,54.016,-20.935
0.49,-0.48,1.071,-30.212,45.593,-23.376
0.46,-0.491,1.151,-26.672,36.194,-25.024
0.39,-0.457,1.22,-22.034,25.33,-28.809
0.278,-0.427,1.258,-17.334,14.465,-32.104
0.177,-0.421,1.261,-10.681,8.606,-34.119
0.087,-0.406,1.24,-4.211,9.216,-35.278
0.059,-0.384,1.178,2.197,12.939,-35.828
0.085,-0.388,1.098,7.507,16.235,-35.095
0.092,-0.384,1.038,10.864,18.066,-32.349
0.089,-0.381,0.984,12.695,19.165,-30.029
0.115,-0.392,0.904,13.184,21.179,-29.907
0.176,-0.415,0.835,12.939,23.376,-30.029
0.239,-0.418,0.797,12.39,21.79,-28.87
0.269,-0.407,0.776,11.292,12.878,-25.757
0.317,-0.389,0.764,10.193,-5.066,-19.592
0.347,-0.372,0.839,8.606,-30.273,-11.78
0.278,-0.311,0.932,6.592,-55.908,-6.104
0.181,-0.248,1.003,6.165,-74.036,-3.357
0.129,-0.186,1.076,7.202,-79.163,-2.197
0.156,-0.137,1.119,10.62,-71.289,-0.854
0.211,-0.142,1.104,15.625,-56.396,0.854
0.249,-0.158,1.052,19.653,-40.405,3.662
0.25,-0.154,0.994,22.583,-26.306,7.812
0.314,-0.161,0.91,24.597,-16.296,10.925
0.395,-0.155,0.834,25.574,-13.184,12.756
0.423,-0.155,0.779,24.414,-19.592,15.503
0.363,-0.136,0.754,21.851,-33.508,21.301
0.222,-0.127,0.7,18.494,-49.5,29.419
0.084,-0.128,0.647,14.16,-59.875,35.583
0.056,-0.117,0.666,9.888,-57.129,36.438
0.187,-0.057,0.723,6.714,-41.138,33.752
0.3,-0.025,0.795,5.615,-20.63,32.837
0.356,-0.035,0.785,4.639,-6.165,36.682
0.388,-0.056,0.74,1.404,3.418,39.063
0.548,-0.109,0.764,-1.099,15.808,34.302
0.697,-0.113,0.773,-4.028,28.076,26.489
0.715,-0.088,0.765,-8.728,30.701,23.987
0.703,-0.135,0.755,-12.756,26.611,23.987
0.63,-0.211,0.695,-17.456,24.292,21.057
0.563,-0.299,0.668,-22.4,25.269,15.015
0.527,-0.344,0.741,-26.672,32.41,7.568
0.571,-0.365,0.812,-29.053,45.776,-0.061
0.609,-0.389,0.848,-30.273,57.068,-6.104
0.589,-0.445,0.873,-31.616,60.242,-9.888
0.557,-0.492,0.916,-32.654,56.824,-12.451
0.508,-0.53,0.967,-33.203,48.157,-16.174
0.434,-0.536,1.043,-32.959,35.767,-18.982
0.362,-0.5,1.116,-30.64,22.644,-20.264
0.254,-0.472,1.159,-26.794,13.733,-21.912
0.197,-0.462,1.191,-21.606,10.681,-23.865
0.177,-0.459,1.191,-15.442,12.451,-25.757
0.143,-0.452,1.151,-10.01,15.137,-26.367
0.127,-0.445,1.11,-4.883,15.991,-26.001
0.133,-0.437,1.053,-0.793,13.916,-25.574
0.156,-0.436,0.991,1.77,10.437,-25.696
0.193,-0.431,0.945,2.686,6.836,-25.94
0.206,-0.415,0.918,2.625,3.479,-24.902
0.151,-0.415,0.893,2.136,0.122,-22.888
0.186,-0.425,0.88,1.465,-1.77,-19.897
0.294,-0.426,0.903,1.221,-0.183,-19.653
0.371,-0.382,0.942,0.793,-0.366,-20.996
0.391,-0.315,0.988,0.732,-8.789,-19.897
0.388,-0.29,1.015,2.319,-24.902,-15.198
0.294,-0.275,1.048,3.723,-41.748,-10.986
0.174,-0.243,1.071,5.92,-54.749,-9.705
0.102,-0.209,1.055,9.46,-60.791,-8.606
0.091,-0.218,1.007,14.587,-60.669,-5.31
0.122,-0.234,0.958,18.799,-58.594,-0.793
0.116,-0.22,0.929,21.118,-57.617,4.15
0.103,-0.184,0.962,21.912,-54.626,9.155
0.137,-0.131,0.991,22.888,-46.631,13.428
0.208,-0.111,0.997,24.963,-36.438,16.418
0.266,-0.129,0.971,27.039,-28.931,20.691
0.236,-0.145,0.911,26.794,-23.743,25.818
0.249,-0.081,0.861,24.78,-17.334,28.931
0.417,-0.01,0.852,25.391,-7.874,26.611
0.581,-0.006,0.842,26.306,-2.014,24.475
0.573,-0.034,0.796,25.208,-7.751,28.503
0.463,-0.053,0.709,21.24,-21.545,34.058
0.386,-0.053,0.66,15.503,-29.602,32.959
0.351,-0.062,0.622,9.155,-25.757,27.283
0.357,-0.078,0.623,3.235,-13.977,23.315
0.459,-0.087,0.682,-1.099,0.671,21.179
0.584,-0.111,0.729,-4.883,13.489,17.578
0.601,-0.125,0.744,-10.071,19.653,13.794
0.583,-0.149,0.758,-14.954,22.034,10.498
0.603,-0.192,0.771,-18.616,25.391,5.432
0.58,-0.242,0.767,-21.973,28.87,-0.671
0.573,-0.328,0.773,-24.414,30.762,-3.662
0.537,-0.374,0.819,-25.635,31.738,-4.639
0.455,-0.431,0.84,-27.222,33.813,-8.301
0.446,-0.475,0.883,-27.771,38.635,-12.939
0.489,-0.457,0.917,-27.222,44.983,-18.555
0.465,-0.475,0.953,-27.222,49.072,-24.048
0.414,-0.521,1.023,-26.489,47.302,-25.208
0.361,-0.499,1.087,-23.499,40.71,-24.841
0.321,-0.444,1.112,-19.47,30.273,-26.428
0.269,-0.428,1.129,-14.709,19.958,-28.625
0.233,-0.436,1.153,-10.254,12.085,-29.297
0.177,-0.415,1.176,-6.47,8.423,-29.236
0.088,-0.379,1.167,-2.869,8.972,-29.663
0.061,-0.357,1.15,1.77,11.963,-29.175
0.054,-0.359,1.102,5.92,14.038,-27.466
0.051,-0.364,1.041,8.911,13.916,-24.902
0.031,-0.36,0.991,10.376,13.062,-22.583
0.079,-0.375,0.942,10.986,12.146,-20.264
0.129,-0.404,0.893,10.742,12.146,-17.761
0.16,-0.422,0.849,9.888,10.254,-16.052
0.173,-0.413,0.842,8.972,5.127,-13.55
0.202,-0.378,0.884,8.24,-3.235,-9.644
0.271,-0.349,0.944,7.996,-14.893,-5.554
0.328,-0.321,0.979,7.568,-28.259,-2.686
0.321,-0.285,1.021,7.568,-40.955,-0.488
0.254,-0.253,1.077,9.338,-49.744,1.404
0.201,-0.237,1.091,12.695,-52.185,3.54
0.19,-0.229,1.062,16.663,-49.194,5.005
0.195,-0.223,1.021,20.325,-44.922,6.592
0.183,-0.217,0.988,23.071,-41.199,9.705
0.183,-0.216,0.943,24.719,-37.781,13.733
0.202,-0.215,0.869,25.085,-35.522,17.7
0.215,-0.2,0.794,24.475,-35.767,21.423
0.212,-0.172,0.749,23.071,-37.231,26.001
0.219,-0.125,0.743,21.362,-36.987,29.846
0.288,-0.077,0.785,19.653,-34.119,31.555
0.392,-0.085,0.834,18.494,-31.067,32.715
0.362,-0.074,0.823,15.442,-29.48,36.865
0.324,-0.039,0.797,12.024,-26.428,39.551
0.412,-0.037,0.767,9.338,-15.625,35.889
0.508,-0.05,0.734,6.897,-0.488,29.968
0.579,-0.046,0.724,3.784,10.986,27.283
0.626,-0.061,0.716,0.61,16.907,25.879
0.609,-0.098,0.698,-3.601,16.663,23.376
0.536,-0.132,0.675,-9.338,12.512,19.653
0.492,-0.172,0.657,-15.564,10.437,15.381
0.466,-0.229,0.647,-21.24,15.503,9.949
0.447,-0.289,0.629,-26.672,25.085,4.272
0.502,-0.349,0.678,-29.968,34.485,0.305
0.484,-0.407,0.75,-33.142,40.894,-2.38
0.52,-0.462,0.841,-35.156,45.227,-5.31
0.55,-0.478,0.942,-36.011,47.974,-10.01
0.521,-0.475,1.015,-36.865,47.119,-14.282
0.492,-0.512,1.089,-35.278,43.884,-16.968
0.392,-0.553,1.143,-32.104,38.208,-18.433
0.253,-0.521,1.194,-28.442,30.334,-19.287
0.188,-0.477,1.234,-21.729,23.193,-20.874
0.183,-0.441,1.25,-14.404,22.339,-23.987
0.18,-0.427,1.208,-8.362,27.405,-28.198
0.195,-0.438,1.133,-3.784,35.4,-31.555
0.242,-0.468,1.046,-0.61,40.71,-33.997
0.283,-0.471,1.024,1.709,38.879,-35.095
0.24,-0.457,0.987,3.235,28.564,-34.18
0.181,-0.465,0.932,2.93,15.381,-32.654
0.182,-0.477,0.888,2.319,5.737,-31.311
0.234,-0.503,0.857,2.686,0.122,-30.273
0.243,-0.491,0.882,2.197,-5.859,-29.785
0.203,-0.41,0.929,1.343,-14.587,-28.503
0.126,-0.354,0.97,2.319,-26.428,-25.635
0.003,-0.333,1.002,4.028,-40.344,-20.508
-0.055,-0.33,1.017,5.859,-50.903,-14.16
-0.023,-0.315,1.02,8.545,-51.941,-10.254
0.083,-0.256,1.039,10.864,-46.265,-8.24
0.183,-0.192,1.058,13.428,-39.917,-4.944
0.248,-0.144,1.101,16.663,-36.377,1.16
0.273,-0.118,1.101,20.02,-33.447,7.08
0.319,-0.113,1.086,23.376,-30.273,9.888
0.374,-0.109,1.066,26.428,-28.076,11.841
0.374,-0.125,0.993,28.687,-28.564,14.587
0.309,-0.117,0.877,28.625,-31.006,18.433
0.276,-0.109,0.745,27.039,-33.813,22.217
0.276,-0.116,0.676,25.513,-35.4,24.109
0.283,-0.104,0.658,22.888,-37.354,26.184
0.29,-0.086,0.666,20.142,-41.077,28.748
0.297,-0.086,0.717,16.968,-47.119,31.982
0.259,-0.109,0.779,12.39,-53.406,36.377
0.133,-0.115,0.76,6.897,-54.81,39.856
0.065,-0.114,0.721,2.258,-45.776,40.955
0.141,-0.114,0.76,-0.549,-23.254,38.086
0.354,-0.073,0.811,-1.099,7.202,32.898
0.502,-0.079,0.775,-1.587,30.762,29.236
0.607,-0.105,0.749,-4.272,39.307,29.175
0.739,-0.121,0.736,-6.836,40.039,26.428
0.75,-0.122,0.731,-11.963,34.729,19.531
0.675,-0.149,0.734,-18.555,26.794,13.428
0.618,-0.198,0.71,-23.376,23.56,8.606
0.613,-0.303,0.732,-26.55,27.283,2.563
0.579,-0.37,0.828,-29.236,34.18,-3.357
0.569,-0.402,0.916,-30.396,43.396,-10.01
0.561,-0.424,0.958,-29.907,52.612,-16.235
0.516,-0.474,0.988,-29.236,57.617,-20.447
0.51,-0.537,1.018,-28.687,56.458,-22.583
0.434,-0.573,1.036,-28.32,50.171,-23.926
0.321,-0.531,1.1,-27.832,39.734,-24.292
0.223,-0.479,1.175,-24.414,29.907,-25.391
0.173,-0.451,1.211,-19.226,25.085,-27.039
0.156,-0.441,1.198,-13.367,24.536,-28.748
0.139,-0.423,1.165,-8.301,24.292,-30.09
0.147,-0.426,1.12,-4.395,23.804,-30.884
0.152,-0.423,1.099,-0.977,21.484,-30.884
0.092,-0.381,1.08,1.709,15.808,-29.236
-0.006,-0.37,1.033,2.441,9.338,-26.001
-0.057,-0.391,0.963,2.014,7.385,-23.071
0.025,-0.436,0.904,3.235,10.986,-20.447
0.184,-0.461,0.875,5.249,13.55,-19.592
0.286,-0.443,0.888,5.188,6.775,-16.968
0.254,-0.402,0.921,3.723,-9.277,-11.597
0.164,-0.354,0.948,2.991,-27.832,-6.348
0.088,-0.308,0.966,3.479,-41.138,-3.54
0.081,-0.266,1.005,5.188,-47.363,-1.648
0.109,-0.229,1.054,8.24,-48.645,2.014
0.139,-0.198,1.09,12.268,-46.875,7.324
0.162,-0.162,1.091,16.174,-42.542,11.719
0.182,-0.147,1.061,19.897,-35.339,14.709
0.245,-0.15,0.992,23.01,-27.161,16.846
0.323,-0.154,0.914,24.841,-19.958,18.188
0.387,-0.145,0.843,24.048,-16.235,19.897
0.42,-0.135,0.777,22.095,-18.799,22.522
0.413,-0.123,0.741,19.226,-25.818,25.94
0.388,-0.108,0.725,16.479,-33.142,28.564
0.388,-0.085,0.723,13.245,-37.72,28.687
0.384,-0.095,0.761,10.315,-38.147,28.32
0.347,-0.123,0.755,8.179,-38.086,30.701
0.276,-0.135,0.711,4.211,-36.926,33.447
0.247,-0.164,0.671,-0.61,-27.771,31.372
0.32,-0.173,0.687,-4.761,-6.531,23.926
0.509,-0.156,0.742,-6.897,18.433,15.869
0.677,-0.149,0.784,-8.301,33.691,11.78
0.685,-0.143,0.774,-11.353,31.555,12.39
0.579,-0.189,0.724,-15.808,19.409,12.146
0.496,-0.248,0.725,-20.874,10.254,8.545
0.497,-0.272,0.772,-23.926,11.047,2.38
0.482,-0.247,0.818,-25.574,19.409,-1.953
0.438,-0.251,0.841,-26.306,30.334,-3.052
0.455,-0.329,0.874,-25.879,42.786,-5.188
0.478,-0.399,0.916,-25.085,53.589,-8.789
0.542,-0.403,0.971,-23.987,59.387,-12.817
0.58,-0.41,0.998,-22.583,57.129,-17.273
0.576,-0.451,0.993,-22.156,49.255,-19.836
0.475,-0.469,1.012,-22.034,39.551,-22.339
0.316,-0.458,1.041,-21.484,30.64,-25.879
0.166,-0.417,1.066,-19.653,24.963,-28.931
0.099,-0.402,1.098,-14.832,22.461,-30.64
0.068,-0.388,1.132,-9.766,20.508,-30.334
0.031,-0.382,1.144,-5.737,18.494,-28.381
-0.004,-0.391,1.11,-2.014,17.212,-26.306
-0.009,-0.416,1.067,0.671,17.212,-23.621
-0.008,-0.41,1.023,2.808,17.029,-20.752
-0.001,-0.394,0.99,4.211,15.747,-17.578
0.027,-0.381,0.979,5.249,12.878,-13.977
0.093,-0.365,0.976,5.92,9.338,-10.498
0.158,-0.355,0.988,5.981,6.531,-8.301
0.24,-0.349,0.979,6.165,3.113,-6.042
0.367,-0.348,0.986,7.202,-4.028,-2.625
0.442,-0.339,1.006,8.484,-15.564,0.61
0.423,-0.337,1.008,9.216,-30.457,2.808
0.338,-0.327,0.999,9.277,-44.25,4.272
0.272,-0.307,0.98,10.62,-53.162,5.31
0.229,-0.275,0.973,12.878,-56.335,5.31
0.195,-0.244,0.963,14.893,-56.396,5.981
0.185,-0.231,0.949,17.334,-55.176,9.033
0.194,-0.209,0.942,19.043,-54.016,13.062
0.192,-0.173,0.922,19.592,-51.941,16.113
0.186,-0.156,0.883,19.47,-47.424,18.127
0.233,-0.132,0.869,19.043,-40.588,21.118
0.297,-0.101,0.848,18.86,-34.607,24.597
0.365,-0.092,0.815,18.188,-32.043,28.32
0.399,-0.07,0.827,16.235,-30.945,30.823
0.47,-0.051,0.828,13.916,-28.137,30.09
0.519,-0.064,0.812,10.986,-24.17,28.809
0.469,-0.076,0.785,7.08,-23.01,29.48
0.368,-0.072,0.706,2.869,-23.437,31.006
0.321,-0.087,0.648,-1.404,-19.409,28.748
0.398,-0.103,0.649,-5.249,-9.277,22.095
0.482,-0.11,0.703,-9.338,2.502,16.541
0.519,-0.106,0.758,-14.099,9.888,14.893
0.473,-0.116,0.766,-19.409,11.658,14.221
0.479,-0.164,0.797,-23.743,12.817,10.925
0.521,-0.234,0.804,-26.367,18.433,4.7
0.531,-0.283,0.862,-27.954,24.719,1.16
0.452,-0.263,0.92,-29.236,29.968,0.427
0.44,-0.298,0.954,-28.32,37.476,-2.258
0.487,-0.336,0.971,-26.733,46.753,-7.69
0.476,-0.389,0.959,-25.574,51.208,-13.489
0.443,-0.426,0.995,-25.208,47.729,-15.808
0.421,-0.425,1.057,-23.987,40.283,-17.273
0.391,-0.416,1.074,-22.705,33.63,-20.996
0.34,-0.441,1.08,-21.301,28.809,-24.475
0.274,-0.463,1.116,-18.494,25.146,-26.428
0.168,-0.442,1.143,-15.32,21.606,-27.405
0.087,-0.402,1.143,-11.963,19.165,-28.32
0.054,-0.381,1.158,-7.263,17.883,-28.748
0.019,-0.348,1.167,-2.686,16.174,-28.259
0.004,-0.318,1.135,0.854,14.526,-27.222
0.014,-0.309,1.06,3.113,13.672,-25.085
0.01,-0.337,0.985,5.066,15.686,-23.254
0.033,-0.372,0.913,6.226,20.874,-22.034
0.128,-0.4,0.844,7.385,27.222,-21.545
