aX,aY,aZ,gX,gY,gZ
-0.045,-0.147,0.449,-6.042,-398.682,72.144
-0.003,-0.101,0.889,-1.953,-397.949,74.28
0.075,0.029,1.201,6.714,-382.568,72.571
0.072,0.228,1.272,15.808,-356.995,67.627
0.095,0.166,1.323,21.667,-332.825,56.274
0.172,0.111,1.402,28.809,-307.739,51.941
0.483,0.138,1.514,32.349,-283.081,47.363
0.439,0.215,1.333,31.128,-255.127,42.908
0.255,0.425,1.286,27.283,-221.313,46.57
0.336,0.554,1.258,25.33,-167.969,44.189
0.35,0.589,1.161,23.254,-99.182,31.921
0.232,0.717,1.135,18.188,-31.433,13.245
0.193,0.852,1.148,16.602,34.302,-7.202
0.205,0.972,1.243,17.273,90.271,-20.874
0.329,0.989,1.247,18.921,126.77,-25.879
0.592,0.816,1.194,21.179,137.451,-25.879
0.699,0.557,1.2,21.912,124.634,-24.109
0.661,0.397,1.277,18.799,99.731,-23.193
0.567,0.312,1.356,15.686,78.857,-24.414
0.369,0.186,1.359,12.756,77.087,-26.672
0.189,0.102,1.274,8.362,103.943,-26.794
0.085,-0.011,1.094,8.728,150.024,-24.719
0.087,-0.121,0.907,11.169,198.73,-21.912
0.17,-0.186,0.76,13.306,238.525,-19.653
0.317,-0.213,0.634,12.756,269.775,-19.104
0.486,-0.252,0.534,9.888,294.373,-23.437
0.558,-0.276,0.487,5.371,315.125,-30.457
0.556,-0.204,0.435,0.488,328.186,-35.217
0.536,-0.09,0.462,-2.625,331.909,-36.987
0.559,0.001,0.464,-1.648,324.463,-36.194
0.493,-0.028,0.397,-0.427,305.298,-27.039
0.493,-0.167,0.235,2.502,284.973,-9.216
0.567,-0.241,-0.014,0.671,270.264,6.714
0.555,-0.225,-0.239,-6.958,259.888,19.409
0.544,-0.073,-0.386,-17.883,248.23,29.358
0.745,0.282,-0.364,-29.114,232.178,33.569
1.24,0.693,-0.297,-33.936,208.374,19.653
1.771,0.838,-0.203,-30.701,164.673,-8.362
1.989,0.806,-0.137,-22.461,89.783,-26.489
1.947,0.748,-0.13,-11.597,-14.099,-19.897
1.383,0.532,-0.168,0.183,-121.582,-3.54
0.802,0.278,-0.161,5.737,-196.228,5.981
0.583,0.142,-0.157,1.16,-225.891,7.385
0.484,0.126,-0.152,-7.935,-227.112,7.446
0.5,0.13,-0.176,-14.221,-221.924,11.108
0.558,0.112,-0.194,-16.968,-224.731,21.912
0.579,0.079,-0.232,-17.456,-241.394,38.818
0.518,-0.007,-0.181,-14.832,-269.836,55.786
0.336,-0.131,-0.007,-10.071,-302.612,66.833
0.159,-0.145,0.212,-10.193,-336.304,75.745
0.11,-0.058,0.527,-10.986,-365.723,81.238
-0.022,0.02,0.907,-8.24,-384.216,82.275
-0.368,0.029,1.272,-2.869,-381.47,84.961
-0.491,0.133,1.555,3.54,-349.67,93.689
-0.282,0.221,1.666,10.437,-296.204,92.285
0.001,0.195,1.71,20.996,-241.943,83.313
0.381,0.305,1.664,28.137,-195.312,71.96
0.771,0.335,1.556,31.067,-158.386,58.838
0.829,0.414,1.431,26.672,-130.188,56.519
0.828,0.627,1.36,20.02,-104.98,58.533
0.806,0.622,1.249,20.569,-71.899,48.828
0.547,0.658,1.182,18.677,-31.86,32.654
