aX,aY,aZ,gX,gY,gZ
0.894,0.113,-0.451,16.724,497.62,15.625
1.04,0.205,-0.679,12.695,492.981,15.076
1.235,0.217,-0.852,5.615,466.736,14.221
1.245,0.102,-0.865,-2.441,413.452,18.738
1.136,-0.003,-0.853,-11.902,346.375,20.813
1.021,-0.017,-0.771,-21.545,285.95,20.813
1.069,0.057,-0.673,-26.611,237.793,18.616
1.249,0.241,-0.427,-31.616,188.232,13.611
1.238,0.252,-0.187,-28.748,129.211,14.648
1.044,0.285,-0.091,-21.423,61.523,13.55
0.928,0.371,-0.031,-13.245,-2.136,9.766
0.874,0.447,-0.009,-5.615,-48.828,6.042
0.996,0.392,0.007,1.709,-87.463,4.395
1.04,0.323,-0.046,7.812,-122.986,1.404
1.099,0.296,-0.153,12.939,-156.494,-0.427
1.208,0.28,-0.227,17.395,-192.749,-0.61
1.264,0.283,-0.306,18.005,-229.065,1.404
1.316,0.295,-0.347,18.066,-267.639,1.892
1.193,0.232,-0.324,18.25,-305.847,4.578
0.856,0.084,-0.2,16.968,-332.886,9.888
0.545,-0.105,0.063,23.499,-334.656,22.705
0.522,-0.052,0.31,38.94,-309.937,42.236
0.817,0.093,0.42,52.246,-279.297,51.453
1.291,0.176,0.44,57.8,-268.982,50.598
1.096,0.187,0.38,55.725,-285.889,46.692
0.717,0.282,0.289,49.194,-327.148,44.983
0.827,0.243,0.275,35.706,-343.628,25.33
0.996,0.08,0.15,28.076,-319.702,8.057
1.142,0.178,0.007,14.709,-286.072,-2.686
1.175,0.056,0.123,0.366,-258.606,-19.897
1.068,-0.03,0.238,-2.014,-234.985,-21.423
1.006,0.06,0.349,-9.399,-218.445,-23.376
0.911,0.123,0.504,-12.817,-200.012,-31.433
0.828,0.087,0.63,-10.742,-176.575,-36.438
0.785,0.068,0.885,-3.967,-152.161,-33.386
0.614,0.126,1.053,2.136,-126.282,-27.344
0.388,0.15,1.126,10.681,-103.821,-20.02
0.247,0.175,1.026,19.531,-85.571,-9.277
0.221,0.199,0.866,26.062,-72.083,3.784
0.326,0.206,0.745,28.931,-61.096,14.282
0.397,0.167,0.678,25.818,-41.626,19.165
0.461,0.118,0.651,17.822,-2.686,20.752
0.488,0.167,0.647,9.705,59.082,20.325
0.487,0.247,0.654,7.08,131.592,15.686
0.539,0.298,0.66,9.094,196.96,10.864
0.587,0.263,0.65,12.573,248.413,15.991
0.584,0.221,0.582,13.123,292.603,23.193
0.672,0.2,0.476,13.916,334.839,26.306
0.761,0.2,0.311,14.282,378.54,24.17
0.915,0.204,0.126,14.221,423.523,17.822
1.021,0.27,-0.05,14.832,457.153,10.803
1.123,0.265,-0.207,13.977,468.079,4.028
1.208,0.32,-0.397,10.559,459.29,2.563
1.235,0.298,-0.515,4.883,434.692,1.343
1.131,0.155,-0.602,-2.93,400.818,2.808
0.958,0.028,-0.721,-13.123,368.53,5.92
0.893,-0.008,-0.739,-22.766,343.689,5.554
0.903,-0.018,-0.775,-28.259,323.364,5.92
1.196,0.094,-0.729,-31.616,294.373,5.188
1.419,0.207,-0.447,-32.043,246.094,2.136
1.325,0.284,-0.332,-27.283,170.959,-3.418
1.055,0.429,-0.294,-24.719,96.375,-6.348
0.881,0.468,-0.253,-22.827,47.607,-10.437
1.039,0.437,-0.165,-18.616,14.038,-13.794
1.25,0.374,-0.085,-12.024,-29.053,-13.916
1.199,0.323,-0.031,-5.371,-84.717,-13.672
1.097,0.279,-0.008,-0.122,-131.042,-16.235
1.029,0.276,-0.027,3.967,-163.33,-20.935
1.002,0.25,-0.071,8.118,-188.293,-21.729
0.932,0.167,-0.106,12.146,-211.914,-17.09
0.827,0.05,-0.143,15.503,-237.061,-11.78
0.673,-0.102,-0.145,20.996,-260.925,-0.366
0.378,-0.178,-0.081,26.733,-275.269,18.433
0.291,-0.084,-0.016,34.18,-280.701,38.94
0.812,0.137,0.082,41.931,-288.574,52.979
1.108,0.279,0.168,41.26,-311.096,51.697
0.855,0.312,0.178,32.532,-355.225,48.34
0.849,0.341,0.169,26.001,-402.039,43.457
1.187,0.265,0.163,17.578,-415.833,25.94
1.346,0.116,0.178,6.531,-396.24,-1.343
1.396,0.072,0.223,-4.028,-359.558,-26.489
1.394,-0.012,0.386,-10.193,-314.392,-45.471
1.25,-0.052,0.472,-6.348,-270.691,-46.57
1.02,0.001,0.605,-4.578,-239.563,-41.138
0.834,0.049,0.779,-0.671,-212.219,-34.668
0.645,0.067,0.9,4.883,-184.57,-28.503
0.478,0.084,1.003,8.85,-156.25,-23.376
0.332,0.115,1.027,13.367,-120.117,-16.174
0.194,0.113,0.947,16.541,-72.693,-8.789
0.109,0.162,0.799,13.184,-7.629,-4.15
0.114,0.203,0.693,10.376,69.458,-4.15
0.175,0.241,0.643,8.667,155.823,-8.484
0.359,0.233,0.632,11.719,236.206,-12.817
0.527,0.193,0.641,17.212,302.429,-7.08
0.583,0.193,0.628,18.921,355.408,3.662
0.62,0.186,0.524,19.958,398.987,9.827
0.685,0.173,0.33,22.644,436.707,12.085
0.756,0.093,0.036,25.146,468.201,10.437
0.842,0.022,-0.319,25.146,491.699,8.423
0.811,0.054,-0.584,21.545,504.028,6.714
0.723,0.058,-0.775,14.893,510.437,4.883
0.95,0.219,-0.917,7.935,504.028,9.216
1.097,0.214,-1.029,-2.197,477.844,12.329
1.191,0.109,-0.945,-11.353,420.41,19.653
1.163,0.094,-0.849,-20.02,345.703,25.818
1.179,0.07,-0.699,-28.625,270.142,20.63
1.25,0.149,-0.622,-32.532,205.75,15.076
1.276,0.247,-0.421,-33.997,147.278,13.062
1.281,0.271,-0.218,-30.212,93.079,7.446
1.118,0.282,-0.142,-21.912,52.307,2.014
0.993,0.386,-0.195,-15.747,20.63,-5.493
1.068,0.453,-0.205,-10.437,-10.437,-12.085
1.183,0.422,-0.146,-5.432,-49.988,-14.404
1.145,0.381,-0.136,-1.831,-95.886,-17.517
1.137,0.333,-0.17,2.686,-135.986,-18.86
1.199,0.317,-0.182,7.69,-174.011,-17.212
1.114,0.295,-0.198,11.658,-221.13,-14.648
1.023,0.263,-0.219,14.404,-278.564,-10.498
0.908,0.13,-0.198,18.616,-338.013,-4.333
0.601,-0.057,-0.229,23.926,-386.902,8.789
0.368,-0.143,-0.118,31.677,-421.082,32.532
0.078,-0.074,0.082,36.804,-426.575,54.993
0.1,0.044,0.161,42.175,-409.241,67.871
0.774,0.192,0.337,47.668,-393.86,73.853
0.974,0.251,0.418,44.739,-393.677,70.557
0.568,0.284,0.332,30.579,-417.542,62.195
0.505,0.367,0.181,15.503,-439.026,47.485
0.843,0.243,0.12,-2.136,-419.128,21.973
1.119,-0.021,0.147,-14.099,-370.361,3.235
1.292,-0.171,0.255,-24.597,-306.946,-3.662
1.223,-0.114,0.238,-33.813,-237.549,-11.169
0.891,-0.045,0.426,-40.466,-183.35,-15.869
0.713,0.102,0.631,-38.574,-141.418,-7.324
