aX,aY,aZ,gX,gY,gZ
0.891,-0.269,-0.448,13.306,23.865,-2.136
0.792,-0.195,-0.693,14.343,16.113,-0.488
0.726,-0.145,-0.846,8.789,10.01,0.0
0.831,-0.094,-0.842,2.441,9.521,2.625
0.924,-0.06,-0.727,-2.808,2.991,6.409
0.993,-0.07,-0.539,-5.432,-8.118,8.057
1.126,-0.073,-0.309,-5.127,-16.785,6.287
1.129,-0.084,-0.141,-0.916,-19.958,3.357
1.052,-0.121,-0.115,5.676,-16.479,-0.854
0.995,-0.165,-0.173,11.841,-6.531,-6.531
0.922,-0.22,-0.302,18.005,2.991,-11.719
0.86,-0.293,-0.484,23.132,8.789,-16.174
0.773,-0.37,-0.675,26.428,10.132,-19.775
0.771,-0.392,-0.73,26.001,4.578,-21.301
0.714,-0.456,-0.722,24.597,-3.113,-20.386
0.582,-0.502,-0.708,22.583,-8.545,-19.348
0.523,-0.435,-0.734,19.775,-8.24,-17.883
0.393,-0.307,-0.773,14.587,-9.583,-13.855
0.455,-0.369,-0.824,10.742,-8.179,-9.949
0.828,-0.361,-0.735,6.47,-1.892,-6.775
1.145,-0.312,-0.618,3.967,-0.854,-7.08
1.039,-0.23,-0.729,5.127,-9.46,-11.536
0.773,-0.06,-0.837,2.625,-13.489,-17.761
0.596,-0.084,-1.036,-2.747,-3.174,-19.348
0.611,-0.098,-1.072,-9.827,2.93,-10.742
0.444,-0.06,-0.897,-16.602,-6.226,-1.526
0.321,0.01,-0.693,-21.851,-10.925,2.441
0.541,0.076,-0.529,-23.804,3.845,8.606
0.779,0.075,-0.472,-20.203,20.508,18.066
0.906,-0.021,-0.551,-14.221,28.32,21.24
0.918,-0.029,-0.657,-11.78,31.738,16.602
0.866,-0.001,-0.745,-12.512,28.503,10.925
0.902,-0.09,-0.801,-12.024,20.569,11.108
1.001,-0.157,-0.78,-10.681,13.489,13.977
0.479,-0.023,-0.745,-12.329,5.493,13.306
0.234,-0.057,-0.785,-18.738,8.728,11.78
0.848,-0.254,-0.621,-20.691,19.592,18.372
1.021,-0.293,-0.394,-13.367,11.902,30.396
0.513,-0.255,-0.36,-9.827,8.606,28.259
0.677,-0.393,-0.267,-9.644,27.71,16.052
1.057,-0.299,-0.283,-0.366,33.997,23.437
0.841,-0.276,-0.327,4.883,13.916,26.611
0.813,-0.273,-0.368,4.028,-0.977,17.456
0.829,-0.164,-0.435,4.822,1.648,10.925
0.77,-0.168,-0.511,7.812,8.728,13.245
0.79,-0.163,-0.575,8.789,12.39,16.052
0.9,-0.087,-0.642,6.104,9.094,14.465
0.974,-0.011,-0.622,3.723,3.967,13.428
0.995,0.003,-0.585,3.723,0.305,14.709
1.027,-0.015,-0.589,4.822,-0.305,14.221
1.032,-0.039,-0.626,5.005,0.977,10.498
0.925,-0.082,-0.704,5.493,3.357,5.737
0.845,-0.139,-0.734,5.676,5.737,2.136
0.795,-0.21,-0.702,5.188,7.141,-0.793
0.727,-0.239,-0.646,5.493,8.057,-3.113
0.67,-0.266,-0.584,7.446,11.475,-5.798
0.62,-0.274,-0.564,9.277,16.418,-7.629
0.619,-0.276,-0.528,10.986,20.386,-8.24
0.686,-0.295,-0.545,12.512,22.522,-9.033
0.784,-0.335,-0.589,13.123,23.987,-11.292
0.853,-0.371,-0.669,13.916,24.658,-14.832
0.733,-0.358,-0.746,12.878,22.095,-19.226
0.404,-0.255,-0.786,9.583,16.418,-20.569
0.272,-0.219,-0.766,5.066,14.893,-17.395
0.399,-0.273,-0.734,2.197,17.395,-8.545
0.557,-0.289,-0.659,0.977,14.465,-0.122
0.78,-0.297,-0.556,2.075,4.517,3.723
1.061,-0.257,-0.518,4.761,-5.554,2.747
1.286,-0.253,-0.511,9.216,-12.451,-2.625
1.121,-0.1,-0.633,12.024,-22.705,-9.399
0.502,0.004,-0.782,11.475,-28.625,-16.907
0.277,-0.025,-0.983,7.08,-12.756,-15.442
0.474,-0.006,-1.033,-0.122,7.751,-1.16
0.598,0.001,-0.982,-8.24,7.874,14.343
0.64,0.005,-0.91,-14.038,0.732,20.325
0.709,0.09,-0.82,-18.799,1.831,23.132
0.751,0.092,-0.709,-20.02,10.193,28.503
0.799,0.026,-0.728,-18.494,20.325,33.203
0.94,-0.074,-0.784,-19.104,29.724,30.273
0.964,-0.116,-0.774,-19.836,31.982,26.428
1.015,-0.127,-0.735,-18.555,24.719,23.499
0.936,-0.144,-0.734,-16.846,13.123,18.433
0.673,-0.182,-0.581,-17.944,5.005,13.062
0.704,-0.354,-0.234,-10.437,6.47,16.541
0.999,-0.264,-0.183,-2.991,8.24,18.677
0.845,-0.287,-0.347,1.343,8.118,10.62
0.8,-0.281,-0.474,3.967,6.042,6.104
0.732,-0.232,-0.544,6.042,1.343,9.216
0.745,-0.238,-0.629,5.31,-6.042,12.756
0.873,-0.237,-0.634,2.808,-9.277,11.475
0.906,-0.2,-0.578,0.122,-11.353,9.521
0.99,-0.196,-0.518,0.0,-16.235,9.155
1.09,-0.232,-0.469,1.77,-22.827,6.592
1.105,-0.22,-0.399,3.967,-28.992,0.122
1.004,-0.182,-0.33,7.019,-31.555,-7.263
0.85,-0.164,-0.32,11.78,-28.503,-14.221
0.735,-0.165,-0.368,16.785,-19.897,-19.714
0.717,-0.163,-0.468,20.081,-8.545,-24.658
0.71,-0.169,-0.534,22.4,-0.122,-28.931
0.662,-0.185,-0.604,23.804,1.953,-32.227
0.603,-0.195,-0.635,24.902,-0.732,-34.607
0.529,-0.146,-0.643,26.306,-3.662,-35.095
0.484,-0.15,-0.692,26.978,-2.075,-34.546
0.751,-0.251,-0.735,28.015,1.465,-31.433
0.967,-0.276,-0.825,28.992,-2.075,-30.518
0.602,-0.176,-0.833,25.574,-16.235,-35.461
0.234,-0.097,-0.829,23.132,-19.531,-38.147
0.456,-0.175,-0.824,21.79,-4.822,-31.555
0.79,-0.242,-0.862,17.7,3.784,-22.461
0.547,-0.141,-0.849,11.597,-9.583,-20.081
0.271,-0.09,-0.877,7.629,-22.766,-21.912
0.304,-0.146,-1.021,3.54,-13.0,-14.465
0.538,-0.196,-1.039,-2.136,1.16,0.183
0.742,-0.318,-1.008,-6.775,-0.183,9.644
0.891,-0.187,-0.945,-13.184,-14.038,12.085
0.771,-0.013,-0.787,-18.677,-24.475,12.634
0.507,-0.036,-0.69,-18.494,-15.076,14.832
0.532,-0.056,-0.659,-17.578,8.423,22.705
0.646,-0.059,-0.649,-17.578,24.292,28.931
0.679,-0.08,-0.686,-18.433,23.315,30.212
0.658,-0.065,-0.695,-20.752,17.334,29.785
0.76,-0.062,-0.639,-22.095,17.029,30.64
0.937,-0.079,-0.54,-20.325,19.043,32.532
1.001,-0.066,-0.526,-17.639,14.282,31.372
0.947,-0.01,-0.648,-16.418,9.094,26.306
0.68,0.087,-0.708,-18.738,16.907,21.973
0.438,0.053,-0.693,-21.179,42.236,24.963
0.96,-0.116,-0.748,-18.25,56.396,33.752
1.104,-0.205,-0.583,-13.245,38.452,38.025
0.746,-0.114,-0.504,-12.024,17.334,33.875
0.954,-0.101,-0.486,-10.803,18.555,25.208
0.96,-0.152,-0.473,-3.296,25.208,25.94
0.999,-0.151,-0.474,0.671,17.517,28.625
0.924,-0.136,-0.521,3.54,6.531,24.78
0.806,-0.044,-0.626,1.953,0.366,17.944
0.834,-0.074,-0.672,0.61,0.366,16.357
0.857,-0.114,-0.627,0.916,-3.357,19.653
