aX,aY,aZ,gX,gY,gZ
0.801,-0.554,0.437,-5.432,-426.819,7.263
0.576,-0.573,0.504,-14.221,-409.607,5.188
0.571,-0.488,0.662,-18.494,-367.859,2.014
0.571,-0.35,0.808,-19.714,-308.533,-8.179
0.56,-0.224,0.823,-17.09,-253.906,-20.325
0.499,-0.259,0.849,-13.367,-217.834,-25.635
0.269,-0.273,0.848,-17.517,-193.237,-22.583
0.091,-0.256,0.771,-21.851,-168.274,-16.235
0.045,-0.244,0.665,-25.391,-135.803,-12.756
-0.018,-0.236,0.589,-32.837,-92.407,-11.597
-0.171,-0.188,0.557,-43.945,-32.898,-9.277
-0.222,-0.099,0.548,-52.246,39.307,-8.179
-0.128,-0.043,0.592,-54.138,122.131,-8.24
0.037,0.001,0.664,-50.842,204.834,-7.751
0.266,0.02,0.731,-44.006,271.851,-3.784
0.491,-0.034,0.801,-36.072,320.679,4.883
0.576,-0.117,0.822,-30.884,358.215,14.16
0.586,-0.131,0.79,-25.696,388.428,16.479
0.65,-0.147,0.74,-18.555,414.062,11.536
0.771,-0.149,0.746,-12.268,437.012,7.507
0.83,-0.162,0.686,-7.69,458.374,4.578
0.889,-0.207,0.527,-2.991,478.394,-0.366
0.984,-0.202,0.43,0.854,493.652,-5.737
0.964,-0.272,0.28,2.319,510.376,-10.925
1.122,-0.282,0.096,2.808,521.179,-22.644
1.36,-0.238,0.063,-0.793,514.587,-32.532
1.312,-0.276,0.06,-5.554,487.0,-40.771
1.279,-0.227,0.061,-10.62,440.918,-48.279
1.241,-0.209,0.038,-16.418,390.137,-56.03
1.115,-0.236,0.014,-20.996,342.224,-60.547
0.983,-0.256,-0.179,-20.63,303.772,-61.829
1.157,-0.194,-0.478,-21.118,271.79,-59.204
1.379,-0.184,-0.532,-25.94,235.718,-53.284
1.296,-0.265,-0.39,-28.137,188.66,-43.823
1.193,-0.158,-0.226,-28.076,138.611,-35.156
1.192,-0.038,-0.026,-30.029,96.863,-31.189
1.162,0.047,0.218,-26.062,54.81,-24.414
1.104,0.092,0.396,-18.311,9.033,-16.846
1.084,0.148,0.424,-9.399,-32.837,-13.733
1.105,0.107,0.415,-0.732,-73.73,-10.803
1.019,0.033,0.309,5.798,-115.54,-7.202
0.994,-0.032,0.1,11.414,-162.781,-3.906
1.051,-0.103,-0.126,18.616,-224.548,2.563
1.085,-0.218,-0.243,25.208,-304.749,15.503
0.961,-0.342,-0.292,23.071,-383.789,30.701
0.618,-0.409,-0.199,13.245,-437.744,41.26
0.114,-0.342,0.095,4.211,-450.806,49.377
-0.026,-0.054,0.364,3.418,-424.438,54.26
0.298,0.117,0.534,9.827,-382.935,54.443
0.724,0.063,0.714,22.644,-355.103,65.369
1.205,-0.238,0.759,45.349,-356.323,89.539
0.867,-0.346,0.762,52.551,-381.226,110.046
0.498,-0.16,0.799,43.884,-422.729,118.652
0.555,0.033,0.661,29.846,-448.181,107.117
0.996,-0.016,0.481,8.85,-443.787,74.829
1.356,-0.341,0.292,-7.629,-419.739,44.678
1.355,-0.557,0.315,-18.982,-391.846,27.161
0.915,-0.421,0.619,-32.41,-362.732,17.639
0.462,-0.15,0.779,-34.607,-330.444,12.695
0.425,-0.065,0.826,-24.353,-303.406,15.259
0.507,-0.132,0.902,-16.541,-283.203,18.921
0.597,-0.314,0.924,-15.869,-265.503,14.343
0.706,-0.404,0.928,-18.311,-243.896,4.15
0.595,-0.3,0.886,-20.935,-223.145,-4.883
