aX,aY,aZ,gX,gY,gZ
0.84,-0.145,-0.786,6.653,-4.578,-4.578
0.816,-0.178,-0.873,0.854,2.136,-3.235
0.861,-0.152,-0.871,-6.165,5.737,-0.061
0.865,-0.171,-0.83,-14.282,2.014,3.479
0.827,-0.221,-0.784,-22.644,-2.869,6.042
0.863,-0.217,-0.665,-29.175,-2.869,8.545
0.922,-0.161,-0.507,-33.142,1.465,9.644
0.94,-0.085,-0.354,-34.363,6.592,7.629
0.961,-0.061,-0.276,-33.691,12.512,3.845
1.061,-0.075,-0.302,-31.067,16.235,0.916
1.104,-0.044,-0.438,-29.053,15.198,-1.465
1.112,-0.002,-0.525,-29.846,16.479,-5.554
1.005,-0.084,-0.604,-33.386,21.667,-10.437
0.857,-0.229,-0.632,-38.574,27.771,-12.817
0.834,-0.294,-0.604,-42.908,32.959,-10.925
0.83,-0.294,-0.418,-45.166,33.752,-5.981
0.728,-0.219,-0.2,-45.471,32.104,-2.502
0.743,-0.165,-0.057,-42.175,36.011,-2.014
0.547,-0.337,-0.007,-37.109,43.945,-0.671
0.728,-0.395,0.129,-29.968,40.344,4.272
1.002,-0.242,0.227,-19.165,22.278,9.277
1.034,-0.109,0.245,-9.399,3.174,7.568
1.048,-0.134,0.19,-0.916,-6.226,2.502
1.069,-0.156,0.117,7.202,-4.7,-3.113
1.049,-0.192,0.049,13.855,-2.869,-6.958
0.968,-0.237,0.0,19.348,-3.723,-8.484
0.899,-0.241,-0.015,23.621,-2.991,-8.972
0.846,-0.287,-0.044,27.1,-2.502,-8.179
0.838,-0.335,-0.136,30.212,-4.639,-6.47
0.88,-0.341,-0.214,33.875,-9.399,-3.662
0.872,-0.353,-0.262,36.316,-16.785,-0.427
0.897,-0.364,-0.332,36.987,-22.888,2.625
0.922,-0.347,-0.352,37.109,-25.635,4.028
0.845,-0.339,-0.349,36.377,-28.503,4.7
0.755,-0.356,-0.336,35.095,-28.015,5.615
0.785,-0.338,-0.316,34.668,-21.301,6.104
0.765,-0.319,-0.305,34.912,-12.817,6.592
0.753,-0.294,-0.286,35.217,-6.897,7.08
0.678,-0.29,-0.243,35.828,-3.967,7.935
0.61,-0.279,-0.279,37.048,-4.15,9.644
0.822,-0.266,-0.328,38.696,-7.019,12.146
1.193,-0.291,-0.519,38.818,-8.85,14.282
1.538,-0.022,-0.505,36.926,-16.296,13.184
1.058,-0.025,-0.503,31.494,-30.029,5.371
0.904,-0.225,-0.644,26.794,-33.142,0.793
1.103,-0.17,-0.778,23.743,-14.221,-0.488
1.068,-0.083,-0.806,16.602,-2.686,0.427
0.869,-0.115,-0.805,7.935,5.066,2.014
0.92,-0.069,-0.751,0.183,20.569,2.197
0.988,-0.018,-0.724,-5.737,34.79,2.563
1.012,-0.056,-0.75,-11.292,40.222,3.418
1.069,-0.085,-0.753,-17.395,35.645,4.395
1.124,-0.094,-0.736,-23.376,20.264,5.615
1.096,-0.125,-0.7,-28.687,-0.488,5.615
1.007,-0.143,-0.618,-33.264,-17.822,4.211
0.92,-0.105,-0.507,-36.072,-25.574,2.747
0.857,-0.089,-0.463,-37.598,-19.653,0.244
0.842,-0.066,-0.455,-37.537,-3.418,-1.587
0.898,-0.079,-0.46,-37.048,13.306,-1.526
0.998,-0.11,-0.498,-36.621,22.461,0.0
0.979,-0.176,-0.562,-37.903,23.254,0.793
0.836,-0.229,-0.59,-40.405,22.217,0.183
0.77,-0.264,-0.571,-43.884,24.963,-0.671
0.942,-0.308,-0.447,-45.41,26.184,1.221
0.855,-0.125,-0.266,-43.213,27.161,4.15
0.817,-0.052,-0.191,-40.894,34.241,-0.793
0.751,-0.179,-0.18,-37.048,50.049,-5.127
0.522,-0.397,-0.216,-32.227,63.416,-5.615
1.005,-0.312,-0.062,-25.085,52.49,-0.305
1.084,-0.119,-0.006,-16.052,25.391,3.235
1.078,-0.03,-0.029,-10.681,2.869,-1.282
0.919,-0.112,-0.019,-4.7,-5.31,-6.47
0.814,-0.177,0.02,0.61,-5.554,-10.437
0.794,-0.27,0.005,6.592,-5.798,-8.606
0.785,-0.27,-0.016,12.695,-5.31,-5.432
0.811,-0.284,0.006,18.005,-6.775,-2.197
0.843,-0.321,0.01,22.583,-11.719,0.854
0.867,-0.33,-0.018,26.55,-17.822,2.014
0.888,-0.306,-0.071,30.518,-21.362,2.93
0.899,-0.272,-0.128,33.691,-22.339,3.662
0.882,-0.27,-0.207,35.4,-21.24,3.906
