aX,aY,aZ,gX,gY,gZ
-0.188,-0.035,1.141,13.245,-309.082,78.308
-0.61,-0.002,1.04,2.747,-308.411,83.191
-0.608,0.013,0.813,-1.831,-279.114,85.022
-0.359,0.018,0.573,-2.136,-238.708,82.153
-0.075,0.117,0.485,-8.789,-206.97,78.308
0.187,0.291,0.736,-17.639,-186.646,72.632
0.335,0.413,1.13,-24.78,-170.654,65.002
0.27,0.58,1.472,-31.494,-152.954,60.425
0.052,0.719,1.669,-31.494,-127.38,52.429
0.039,0.803,1.7,-25.452,-83.313,36.987
0.054,0.851,1.594,-15.442,-28.625,21.545
-0.077,0.922,1.509,-8.179,14.099,11.719
0.025,1.066,1.376,-0.977,44.861,1.465
0.086,1.0,1.19,6.409,71.594,-12.695
0.234,0.801,1.198,11.108,76.782,-18.005
0.286,0.58,1.272,13.245,65.918,-17.944
0.258,0.555,1.394,11.169,49.255,-22.705
0.164,0.522,1.422,5.249,41.016,-33.02
-0.032,0.381,1.365,2.563,54.871,-39.673
-0.161,0.302,1.346,3.967,86.914,-39.368
-0.19,0.27,1.377,8.118,124.451,-43.823
-0.096,0.246,1.517,14.893,159.18,-53.711
0.01,0.198,1.346,20.63,187.073,-63.538
0.049,0.077,1.096,22.949,205.078,-67.993
-0.06,-0.017,0.978,20.752,215.82,-66.223
-0.236,-0.029,0.894,18.677,233.948,-62.134
-0.284,0.043,0.855,19.958,260.864,-58.838
-0.158,0.157,0.897,21.362,287.537,-61.462
0.051,0.241,0.974,23.682,303.894,-68.481
0.209,0.224,0.94,27.71,306.763,-72.083
0.276,0.079,0.796,31.982,301.819,-63.965
0.314,-0.115,0.686,32.776,297.668,-44.922
0.04,-0.404,0.509,31.677,301.331,-28.381
-0.359,-0.494,0.311,25.574,313.599,-16.968
-0.609,-0.313,0.133,14.465,331.482,-7.996
-0.495,-0.072,-0.088,4.7,349.365,-2.197
-0.007,0.014,-0.291,-6.836,362.427,1.343
0.551,0.078,-0.376,-15.625,362.244,6.653
1.192,0.299,-0.266,-23.743,333.313,8.728
1.812,0.528,-0.055,-27.771,273.621,1.709
2.19,0.667,0.104,-23.865,181.03,-2.136
2.235,0.697,0.123,-22.278,59.937,1.282
1.984,0.552,0.076,-24.17,-65.735,2.869
1.349,0.352,0.085,-27.1,-159.241,0.793
0.66,0.409,0.276,-23.682,-204.224,11.597
0.58,0.624,0.382,-20.63,-207.153,19.592
0.382,0.052,0.462,-19.409,-198.364,-5.981
0.741,0.212,0.369,-0.916,-181.519,24.963
0.742,0.465,0.412,-6.775,-188.171,31.555
1.373,0.243,0.186,-22.522,-224.487,-0.061
0.639,-0.022,0.309,-37.17,-291.382,-23.499
0.299,-0.028,0.401,-22.461,-354.37,17.029
-0.029,0.15,0.649,-13.672,-384.949,49.011
-0.454,0.113,0.876,-6.836,-394.226,59.265
-0.851,0.282,1.118,0.305,-373.474,78.796
-0.927,0.587,1.229,5.92,-318.359,86.426
-0.582,0.596,1.102,11.414,-238.098,67.871
-0.064,0.287,0.963,22.705,-166.87,51.514
0.295,0.135,0.83,31.799,-133.484,54.932
0.351,0.096,0.746,28.87,-139.038,64.331
0.319,0.047,0.687,17.944,-155.029,65.308
0.379,0.012,0.67,9.949,-173.706,62.683
0.214,0.049,0.633,0.549,-189.453,65.674
-0.067,0.11,0.626,-10.803,-197.937,72.51
-0.158,0.156,0.638,-19.714,-195.129,74.829
-0.096,0.171,0.783,-24.292,-184.875,70.374
-0.103,0.214,0.955,-28.625,-171.448,67.139
-0.183,0.37,1.052,-33.997,-153.259,65.552
-0.103,0.539,1.223,-36.316,-123.474,57.251
0.074,0.636,1.438,-33.508,-82.275,44.8
0.231,0.765,1.683,-26.184,-41.626,34.119
0.291,0.91,1.827,-17.334,-9.521,24.475
0.251,0.992,1.77,-7.446,17.09,14.648
0.283,0.91,1.539,2.991,39.551,4.395
0.293,0.722,1.389,11.169,52.307,-0.183
0.204,0.583,1.31,15.747,53.833,-1.282
0.104,0.544,1.247,18.433,51.392,-7.141
